X,Y,ESTACAO,TIPO_ESTAC,TEMA,UF,MUNICIPIO,GEOCODIGO,SITUACAO,VISITA,LATITUDE,LONGITUDE,FONTECOORD,DATUM_PLAN,CONEX_GPS,CONEX_RN,CONEX_EG,ALTGEOM,FONTALTGEO,MEDICAOPLA,DATCALCPLA,ALT_ORTO,ALT_NORMAL,SIGMALT_RN,NUM_GEOPOT,DATUM_ALT,FONT_ALT,MEDICAOALT,CALCULOALT,GRAVIDADE,MEDICAOGRA,CALCULOGRA,NOTA,icon_url
-42.4880555556,-22.8941666667,1011N,R,RN,RJ,Saquarema,"3305505",NÃO ENCONTRADO,01/06/2017,-22.894166666699999,-42.488055555599999,Carta 1:50000,SIRGAS2000,,,,,,1971/04/01,,,"57,8605","0,074","566,342",Imbituba,Nivelamento Geométrico,1971/04/01,2018/07/30,,,,,./0.png
-43.1858333333,-22.5158333333,1015B,R,RN,RJ,Petrópolis,"3303906",BOM,22/07/2011,-22.515833333300002,-43.185833333300003,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"837,8205","0,073","8.199,422",Imbituba,Nivelamento Geométrico,1971/07/19,2018/07/30,,,,,./0.png
-43.1886111111,-22.5208333333,1015C,R,RN,RJ,Petrópolis,"3303906",BOM,22/07/2011,-22.520833333300001,-43.188611111100002,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"824,4393","0,073","8.068,485",Imbituba,Nivelamento Geométrico,1971/07/20,2018/07/30,,,,,./0.png
-43.2055555556,-22.5330555556,1015D,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.533055555600001,-43.205555555600000,Carta 1:50000,SIRGAS2000,,,,,,1971/07/21,,,"834,6142","0,073","8.168,057",Imbituba,Nivelamento Geométrico,1971/07/21,2018/07/30,,,,,./0.png
-43.2125,-22.53,1015E,R,RN,RJ,Petrópolis,"3303906",BOM,22/07/2011,-22.530000000000001,-43.212499999999999,GPS Navegação,SIRGAS2000,,,,,,2011/07/22,,,"858,6470","0,073","8.403,223",Imbituba,Nivelamento Geométrico,1971/07/22,2018/07/30,,,,,./0.png
-43.2225,-22.5377777778,1015F,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.537777777799999,-43.222499999999997,Carta 1:50000,SIRGAS2000,,,,,,1971/07/22,,,"797,1437","0,073","7.801,396",Imbituba,Nivelamento Geométrico,1971/07/22,2018/07/30,,,,,./0.png
-43.225,-22.5552777778,1015G,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.555277777800001,-43.225000000000001,Carta 1:50000,SIRGAS2000,,,,,,1971/07/26,,,"688,0528","0,073","6.733,881",Imbituba,Nivelamento Geométrico,1971/07/26,2018/07/30,,,,,./0.png
-43.2308333333,-22.5622222222,1015H,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.562222222199999,-43.230833333299998,Carta 1:50000,SIRGAS2000,,,,,,1971/07/27,,,"602,1938","0,073","5.893,672",Imbituba,Nivelamento Geométrico,1971/07/27,2018/07/30,,,,,./0.png
-43.2358333333,-22.5552777778,1015J,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.555277777800001,-43.235833333300000,GPS Navegação,SIRGAS2000,,,,,,2009/08/26,,,"500,1074","0,073","4.894,629",Imbituba,Nivelamento Geométrico,1971/07/28,2018/07/30,,,,,./0.png
-42.5972222222,-22.7483333333,1012A,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.748333333300000,-42.597222222200003,Carta não Especificada,SIRGAS2000,,,,,,1971/03/08,,,"97,8013","0,074","957,269",Imbituba,Nivelamento Geométrico,1971/03/08,2018/07/30,,,,,./0.png
-42.5872222222,-22.7622222222,1012B,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.762222222199998,-42.587222222199998,Carta não Especificada,SIRGAS2000,,,,,,1971/03/09,,,"80,0279","0,074","783,308",Imbituba,Nivelamento Geométrico,1971/03/09,2018/07/30,,,,,./0.png
-42.5727777778,-22.7788888889,1012C,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.778888888899999,-42.572777777799999,Carta não Especificada,SIRGAS2000,,,,,,1971/03/10,,,"86,1692","0,074","843,419",Imbituba,Nivelamento Geométrico,1971/03/10,2018/07/30,,,,,./0.png
-42.5569444444,-22.7866666667,1012D,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.786666666700000,-42.556944444400003,Carta não Especificada,SIRGAS2000,,,,,,1971/03/11,,,"71,9091","0,074","703,844",Imbituba,Nivelamento Geométrico,1971/03/11,2018/07/30,,,,,./0.png
-42.5378611111,-22.7898611111,1012E,R,RN,RJ,Rio Bonito,"3304300",BOM,05/06/2017,-22.789861111099999,-42.537861111100000,GPS Navegação,SIRGAS2000,,,"8123710",,,2017/06/05,,,"71,9487","0,074","704,232",Imbituba,Nivelamento Geométrico,1971/03/13,2018/07/30,"978.764,39",05/06/2017,29/03/2019,,./0.png
-42.5378611111,-22.7898611111,"8123710",E,EG,RJ,Rio Bonito,"3304300",BOM,05/06/2017,-22.789861111099999,-42.537861111100000,GPS Navegação,SIRGAS2000,,1012E,,,,2017/06/05,,,"71,9487","0,074","704,232",Imbituba,Nivelamento Geométrico,1971/03/13,2018/07/30,"978.764,39",05/06/2017,29/03/2019,,./0.png
-42.5136111111,-22.7972222222,1012F,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.797222222199998,-42.513611111099998,Carta 1:50000,SIRGAS2000,,,,,,1971/03/16,,,"84,0817","0,074","822,988",Imbituba,Nivelamento Geométrico,1971/03/16,2018/07/30,,,,,./0.png
-42.495,-22.8016666667,1012G,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.801666666700001,-42.494999999999997,Carta 1:50000,SIRGAS2000,,,,,,1971/03/31,,,"62,0625","0,074","607,467",Imbituba,Nivelamento Geométrico,1971/03/31,2018/07/30,,,,,./0.png
-42.4686111111,-22.8013888889,1012H,R,RN,RJ,Rio Bonito,"3304300",NÃO ENCONTRADO,24/03/2014,-22.801388888900000,-42.468611111100003,Carta não Especificada,SIRGAS2000,,,,,,1971/04/01,,,"57,9955","0,074","567,660",Imbituba,Nivelamento Geométrico,1971/04/01,2018/07/30,,,,,./0.png
-42.4433333333,-22.795,1012J,R,RN,RJ,Araruama,"3300209",DESTRUÍDO,15/03/1997,-22.795000000000002,-42.443333333299996,Carta não Especificada,SIRGAS2000,,,,,,1971/05/12,,,"37,5676","0,074","367,713",Imbituba,Nivelamento Geométrico,1971/05/12,2018/07/30,,,,,./0.png
-42.4255555556,-22.8013888889,1012L,R,RN,RJ,Araruama,"3300209",DESTRUÍDO,06/06/2017,-22.801388888900000,-42.425555555599999,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"39,4706","0,074","386,339",Imbituba,Nivelamento Geométrico,1971/04/05,2018/07/30,,,,,./0.png
-42.4022222222,-22.8069444444,1012M,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,02/06/2017,-22.806944444399999,-42.402222222200002,Carta não Especificada,SIRGAS2000,,,,,,1971/04/08,,,"47,7969","0,074","467,837",Imbituba,Nivelamento Geométrico,1971/04/08,2018/07/30,,,,,./0.png
-41.8013888889,-21.2347222222,1026D,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.234722222199998,-41.801388888900000,GPS Navegação,SIRGAS2000,,,"8077455",,,2000/10/31,,,"94,4457","0,074","924,336",Imbituba,Nivelamento Geométrico,2001/08/13,2018/07/30,"978.650,36",26/04/2002,22/11/2011,,./0.png
-41.8013888889,-21.2347222222,"8077455",E,EG,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.234722222199998,-41.801388888900000,GPS Navegação,SIRGAS2000,,1026D,,,,2000/10/31,,,"94,4457","0,074","924,336",Imbituba,Nivelamento Geométrico,2001/08/13,2018/07/30,"978.650,36",26/04/2002,22/11/2011,,./0.png
-41.8133333333,-21.2236111111,1026E,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.223611111099999,-41.813333333300001,GPS Navegação,SIRGAS2000,,,,,,2000/10/31,,,"168,8901","0,074","1.652,900",Imbituba,Nivelamento Geométrico,2001/08/14,2018/07/30,,,,,./0.png
-41.8291666667,-21.2175,1026F,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.217500000000001,-41.829166666699997,GPS Navegação,SIRGAS2000,,,,,,2000/10/31,,,"116,4376","0,074","1.139,565",Imbituba,Nivelamento Geométrico,2001/08/15,2018/07/30,,,,,./0.png
-41.8444444444,-21.2077777778,1026G,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.207777777800001,-41.844444444399997,Carta 1:50000,SIRGAS2000,,,,,,1972/08/22,,,"109,8070","0,075","1.074,672",Imbituba,Nivelamento Geométrico,1972/08/22,2019/01/30,,,,"Esta RN pertence a uma linha que forma circuitos cujos erros de fechamento não atendem às especificações de alta precisão. Portanto, seu ajustamento foi realizado separadamente em relação ao bloco principal do REALT-2018. Assim, recomenda-se a adoção de",./0.png
-41.8727777778,-21.2127777778,1026H,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.212777777800000,-41.872777777800003,Carta 1:50000,SIRGAS2000,,,,,,1972/08/23,,,"118,4696","0,075","1.159,451",Imbituba,Nivelamento Geométrico,1972/08/23,2019/01/30,,,,"Esta RN pertence a uma linha que forma circuitos cujos erros de fechamento não atendem às especificações de alta precisão. Portanto, seu ajustamento foi realizado separadamente em relação ao bloco principal do REALT-2018. Assim, recomenda-se a adoção de",./0.png
-41.886675,-21.2094416667,1026J,R,RN,RJ,Itaperuna,"3302205",BOM,20/08/2009,-21.209441666699998,-41.886674999999997,Imagem,SIRGAS2000,,,"8077451",,,2021/09/22,,,"109,4558","0,074","1.071,235",Imbituba,Nivelamento Geométrico,2004/06/23,2018/07/30,"978.644,03",26/04/2002,22/11/2011,,./0.png
-41.886675,-21.2094416667,"8077451",E,EG,RJ,Itaperuna,"3302205",BOM,20/08/2009,-21.209441666699998,-41.886674999999997,Imagem,SIRGAS2000,,1026J,,,,2021/09/22,,,"109,4558","0,074","1.071,235",Imbituba,Nivelamento Geométrico,2004/06/23,2018/07/30,"978.644,03",26/04/2002,22/11/2011,,./0.png
-41.8873611111,-21.2080583333,1026L,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.208058333299999,-41.887361111099999,Imagem,SIRGAS2000,,,"8077450",,,2021/09/22,,,"110,1731","0,074","1.078,255",Imbituba,Nivelamento Geométrico,2004/06/23,2018/07/30,"978.643,70",26/04/2002,22/11/2011,,./0.png
-41.8873611111,-21.2080583333,"8077450",E,EG,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.208058333299999,-41.887361111099999,Imagem,SIRGAS2000,,1026L,,,,2021/09/22,,,"110,1731","0,074","1.078,255",Imbituba,Nivelamento Geométrico,2004/06/23,2018/07/30,"978.643,70",26/04/2002,22/11/2011,,./0.png
-41.8908333333,-21.205,1026M,R,RN,RJ,Itaperuna,"3302205",BOM,17/08/2001,-21.204999999999998,-41.890833333300002,GPS Navegação,SIRGAS2000,,,,,,2000/10/31,,,"108,3683","0,074","1.060,592",Imbituba,Nivelamento Geométrico,2001/08/17,2018/07/30,,,,,./0.png
-41.8994444444,-21.2016666667,1026N,R,RN,RJ,Itaperuna,"3302205",DESTRUÍDO,15/02/2000,-21.201666666700000,-41.899444444399997,Carta 1:50000,SIRGAS2000,,,,,,1972/08/24,,,"109,3600","0,075","1.070,297",Imbituba,Nivelamento Geométrico,1972/08/24,2019/01/30,,,,"Esta RN pertence a uma linha que forma circuitos cujos erros de fechamento não atendem às especificações de alta precisão. Portanto, seu ajustamento foi realizado separadamente em relação ao bloco principal do REALT-2018. Assim, recomenda-se a adoção de",./0.png
-43.4197222222,-22.2466666667,1002L,R,RN,RJ,Vassouras,"3306206",NÃO ENCONTRADO,15/11/2001,-22.246666666700001,-43.419722222200001,Carta 1:50000,SIRGAS2000,,,,,,1970/05/20,,,"306,1313","0,074","2.996,187",Imbituba,Nivelamento Geométrico,1970/05/20,2018/07/30,,,,,./0.png
-43.4230555556,-22.2263888889,1002M,R,RN,RJ,Rio das Flores,"3304508",DESTRUÍDO,15/11/2001,-22.226388888900001,-43.423055555600001,Carta 1:50000,SIRGAS2000,,,,,,1970/05/21,,,"305,1384","0,075","2.986,465",Imbituba,Nivelamento Geométrico,1970/05/21,2018/07/30,,,,,./0.png
-43.4216666667,-22.2388888889,1002N,R,RN,RJ,Vassouras,"3306206",DESTRUÍDO,15/11/2001,-22.238888888900000,-43.421666666699998,Carta 1:50000,SIRGAS2000,,,,,,1970/05/22,,,"295,9605",,"2.896,645",Imbituba,Nivelamento Geométrico,1970/05/22,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.4230555556,-22.2397222222,1002P,R,RN,RJ,Vassouras,"3306206",BOM,25/10/2017,-22.239722222200001,-43.423055555600001,GPS Navegação,SIRGAS2000,,,"8124874",,,2017/10/25,,,"304,5596","0,075","2.980,803",Imbituba,Nivelamento Geométrico,1970/05/22,2018/07/30,"978.655,62",25/10/2017,15/03/2018,,./0.png
-43.4230555556,-22.2397222222,"8124874",E,EG,RJ,Vassouras,"3306206",BOM,25/10/2017,-22.239722222200001,-43.423055555600001,GPS Navegação,SIRGAS2000,,1002P,,,,2017/10/25,,,"304,5596","0,075","2.980,803",Imbituba,Nivelamento Geométrico,1970/05/22,2018/07/30,"978.655,62",25/10/2017,15/03/2018,,./0.png
-43.4205555556,-22.2227777778,1002R,R,RN,RJ,Rio das Flores,"3304508",NÃO ENCONTRADO,15/11/2001,-22.222777777800001,-43.420555555599996,Carta 1:50000,SIRGAS2000,,,,,,1970/05/13,,,"292,0621","0,075","2.858,490",Imbituba,Nivelamento Geométrico,1970/05/13,2018/07/30,,,,,./0.png
-43.4033333333,-22.2130555556,1002S,R,RN,RJ,Rio das Flores,"3304508",NÃO ENCONTRADO,23/07/2011,-22.213055555600000,-43.403333333299997,Carta 1:50000,SIRGAS2000,,,,,,1970/05/14,,,"325,1976","0,075","3.182,777",Imbituba,Nivelamento Geométrico,1970/05/14,2018/07/30,,,,,./0.png
-43.3825,-22.2088888889,1002T,R,RN,RJ,Paraíba do Sul,"3303708",NÃO ENCONTRADO,23/07/2011,-22.208888888899999,-43.382500000000000,Carta 1:50000,SIRGAS2000,,,,,,1970/10/20,,,"292,1517","0,075","2.859,364",Imbituba,Nivelamento Geométrico,1970/10/20,2018/07/30,,,,,./0.png
-43.3566666667,-22.1952777778,1002U,R,RN,RJ,Paraíba do Sul,"3303708",NÃO ENCONTRADO,23/07/2011,-22.195277777800001,-43.356666666700001,Carta 1:50000,SIRGAS2000,,,,,,1970/05/19,,,"282,7496","0,075","2.767,345",Imbituba,Nivelamento Geométrico,1970/05/19,2018/07/30,,,,,./0.png
-43.335,-22.175,1002V,R,RN,RJ,Paraíba do Sul,"3303708",NÃO ENCONTRADO,23/07/2011,-22.175000000000001,-43.335000000000001,Carta 1:50000,SIRGAS2000,,,,,,1970/05/20,,,"300,5404","0,075","2.941,456",Imbituba,Nivelamento Geométrico,1970/05/20,2018/07/30,,,,,./0.png
-43.3172222222,-22.165,1002X,R,RN,RJ,Paraíba do Sul,"3303708",NÃO ENCONTRADO,23/07/2011,-22.164999999999999,-43.317222222200002,Carta 1:50000,SIRGAS2000,,,,,,1970/05/21,,,"287,1912","0,075","2.810,808",Imbituba,Nivelamento Geométrico,1970/05/21,2018/07/30,,,,,./0.png
-43.2966666667,-22.1491666667,1002Z,R,RN,RJ,Paraíba do Sul,"3303708",NÃO ENCONTRADO,23/07/2011,-22.149166666700001,-43.296666666699998,Carta 1:50000,SIRGAS2000,,,,,,1970/05/22,,,"312,2936","0,075","3.056,476",Imbituba,Nivelamento Geométrico,1970/05/22,2018/07/30,,,,,./0.png
-43.1219444444,-22.3383333333,1014C,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,19/07/2011,-22.338333333300000,-43.121944444400000,Carta não Especificada,SIRGAS2000,,,,,,1971/06/14,,,"662,9749","0,072","6.488,381",Imbituba,Nivelamento Geométrico,1971/06/14,2018/07/30,,,,,./0.png
-43.1230555556,-22.3602777778,1014D,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,19/07/2011,-22.360277777800000,-43.123055555599997,Carta não Especificada,SIRGAS2000,,,,,,1971/06/09,,,"684,3657","0,072","6.697,715",Imbituba,Nivelamento Geométrico,1971/06/09,2018/07/30,,,,,./0.png
-43.1401147428,-22.4134916297,1014E,R,RN,RJ,Petrópolis,"3303906",DESTRUÍDO (CHAPA DANIFICADA),07/09/2017,-22.413491629700001,-43.140114742800002,GPS Geodésico,SIRGAS2000,"91870",,,"681,703",GPS Geodésico,2002/04/15,2004/11/23,,"686,1374","0,072","6.715,075",Imbituba,Nivelamento Geométrico,1971/06/22,2018/07/30,,,,,./0.png
-43.1401147428,-22.4134916297,"91870",G,GPS,RJ,Petrópolis,"3303906",DESTRUÍDO (CHAPA DANIFICADA),07/09/2017,-22.413491629700001,-43.140114742800002,GPS Geodésico,SIRGAS2000,,1014E,,"681,703",GPS Geodésico,2002/04/15,2004/11/23,,"686,1374","0,072","6.715,075",Imbituba,Nivelamento Geométrico,1971/06/22,2018/07/30,,,,,./0.png
-43.1563888889,-22.4208333333,1014F,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,19/07/2011,-22.420833333299999,-43.156388888899997,Carta 1:50000,SIRGAS2000,,,,,,1971/06/25,,,"691,0880","0,072","6.763,523",Imbituba,Nivelamento Geométrico,1971/06/25,2018/07/30,,,,,./0.png
-43.1722222222,-22.4347222222,1014G,R,RN,RJ,Petrópolis,"3303906",BOM,20/07/2011,-22.434722222200001,-43.172222222199998,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"694,6872","0,072","6.798,750",Imbituba,Nivelamento Geométrico,1971/06/28,2018/07/30,,,,,./0.png
-43.1919444444,-22.4430555556,1014H,R,RN,RJ,Petrópolis,"3303906",BOM,07/09/2017,-22.443055555600001,-43.191944444400001,GPS Navegação,SIRGAS2000,,,"8124359",,,2017/09/07,,,"746,8780","0,073","7.309,474",Imbituba,Nivelamento Geométrico,1971/06/29,2018/07/30,"978.581,37",07/09/2017,29/03/2019,,./0.png
-43.1919444444,-22.4430555556,"8124359",E,EG,RJ,Petrópolis,"3303906",BOM,07/09/2017,-22.443055555600001,-43.191944444400001,GPS Navegação,SIRGAS2000,,1014H,,,,2017/09/07,,,"746,8780","0,073","7.309,474",Imbituba,Nivelamento Geométrico,1971/06/29,2018/07/30,"978.581,37",07/09/2017,29/03/2019,,./0.png
-43.2072222222,-22.4525,1014J,R,RN,RJ,Petrópolis,"3303906",BOM,20/07/2011,-22.452500000000001,-43.207222222200002,GPS Navegação,SIRGAS2000,,,,,,2009/08/20,,,"799,5122","0,073","7.824,529",Imbituba,Nivelamento Geométrico,1971/06/30,2018/07/30,,,,,./0.png
-43.2230555556,-22.4669444444,1014L,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,20/07/2011,-22.466944444399999,-43.223055555599998,Carta 1:50000,SIRGAS2000,,,,,,1971/07/01,,,"856,7720","0,073","8.384,842",Imbituba,Nivelamento Geométrico,1971/07/01,2018/07/30,,,,,./0.png
-43.2375,-22.4711111111,1014M,R,RN,RJ,Petrópolis,"3303906",BOM,07/09/2017,-22.471111111100001,-43.237499999999997,GPS Navegação,SIRGAS2000,,,"8124360",,,2017/09/07,,,"977,3426","0,073","9.564,632",Imbituba,Nivelamento Geométrico,1971/07/13,2018/07/30,"978.537,97",07/09/2017,29/03/2019,,./0.png
-43.2375,-22.4711111111,"8124360",E,EG,RJ,Petrópolis,"3303906",BOM,07/09/2017,-22.471111111100001,-43.237499999999997,GPS Navegação,SIRGAS2000,,1014M,,,,2017/09/07,,,"977,3426","0,073","9.564,632",Imbituba,Nivelamento Geométrico,1971/07/13,2018/07/30,"978.537,97",07/09/2017,29/03/2019,,./0.png
-43.2344444444,-22.4808333333,1014N,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.480833333300001,-43.234444444399998,Carta 1:50000,SIRGAS2000,,,,,,1971/06/28,,,"1.052,5584","0,073","10.300,606",Imbituba,Nivelamento Geométrico,1971/06/28,2018/07/30,,,,,./0.png
-43.2236111111,-22.4925,1014P,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.492500000000000,-43.223611111099999,Carta 1:50000,SIRGAS2000,,,,,,1971/06/29,,,"951,9467","0,073","9.316,149",Imbituba,Nivelamento Geométrico,1971/06/29,2018/07/30,,,,,./0.png
-43.2313888889,-22.5033333333,1014R,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,21/07/2011,-22.503333333299999,-43.231388888900000,Carta 1:50000,SIRGAS2000,,,,,,1971/06/30,,,"885,0866","0,073","8.661,925",Imbituba,Nivelamento Geométrico,1971/06/30,2018/07/30,,,,,./0.png
-43.2408333333,-22.5480555556,1015L,R,RN,RJ,Petrópolis,"3303906",NÃO ENCONTRADO,22/07/2011,-22.548055555600001,-43.240833333300003,Carta 1:50000,SIRGAS2000,,,,,,1971/07/24,,,"388,3750","0,073","3.801,152",Imbituba,Nivelamento Geométrico,1971/07/24,2018/07/30,,,,,./0.png
-43.1769444444,-22.9352777778,1032A,R,RN,RJ,Rio de Janeiro,"3304557",BOM,04/12/2018,-22.935277777800000,-43.176944444400000,GPS Navegação,SIRGAS2000,,,,,,2018/12/04,,,"4,0270","0,072","39,417",Imbituba,Nivelamento Geométrico,1992/12/03,2018/07/30,,,,,./0.png
-43.1794444444,-22.9355555556,1032B,R,RN,RJ,Rio de Janeiro,"3304557",BOM,04/12/2018,-22.935555555600001,-43.179444444399998,GPS Navegação,SIRGAS2000,,,"8110047",,,2008/10/13,,,"4,5879","0,072","44,907",Imbituba,Nivelamento Geométrico,1992/12/01,2018/07/30,"978.797,67",13/09/1993,22/11/2011,,./0.png
-43.1794444444,-22.9355555556,"8110047",E,EG,RJ,Rio de Janeiro,"3304557",BOM,04/12/2018,-22.935555555600001,-43.179444444399998,GPS Navegação,SIRGAS2000,,1032B,,,,2008/10/13,,,"4,5879","0,072","44,907",Imbituba,Nivelamento Geométrico,1992/12/01,2018/07/30,"978.797,67",13/09/1993,22/11/2011,,./0.png
-43.1844444444,-22.935,1032C,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,06/12/2018,-22.934999999999999,-43.184444444400000,GPS Navegação,SIRGAS2000,,,,,,2018/12/06,,,"7,9736",,"78,047",Imbituba,Nivelamento Geométrico,1973/02/16,2018/07/30,,,,"Esta RN pertence a um ramal, isto é, uma linha de nivelamento geométrico que não forma circuito, cujos desníveis, portanto, não podem ser ajustados. Consequentemente, as respectivas altitudes são calculadas mediante simples transporte, sem as estimativas",./0.png
-43.1786111111,-22.9402777778,1032D,R,RN,RJ,Rio de Janeiro,"3304557",NÃO ENCONTRADO,04/12/2018,-22.940277777799999,-43.178611111099997,GPS Navegação,SIRGAS2000,,,,,,2018/12/04,,,"2,7313","0,072","26,734",Imbituba,Nivelamento Geométrico,1973/02/28,2018/07/30,,,,,./0.png
-42.3830555556,-22.8194444444,1012N,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,02/06/2017,-22.819444444399998,-42.383055555600002,Carta 1:50000,SIRGAS2000,,,,,,1971/04/13,,,"29,2406","0,074","286,209",Imbituba,Nivelamento Geométrico,1971/04/13,2018/07/30,,,,,./0.png
-42.3605555556,-22.8330555556,1012P,R,RN,RJ,Araruama,"3300209",DESTRUÍDO,02/06/2017,-22.833055555600001,-42.360555555600001,Carta 1:50000,SIRGAS2000,,,,,,1971/04/13,,,"30,4240","0,073","297,792",Imbituba,Nivelamento Geométrico,1971/04/13,2018/07/30,,,,,./0.png
-42.34,-22.85,1012R,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,02/06/2017,-22.850000000000001,-42.340000000000003,Carta 1:50000,SIRGAS2000,,,,,,1971/04/14,,,"9,6878","0,073","94,825",Imbituba,Nivelamento Geométrico,1971/04/14,2018/07/30,,,,,./0.png
-42.3180555556,-22.8658333333,1012S,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,02/06/2017,-22.865833333299999,-42.318055555599997,Carta não Especificada,SIRGAS2000,,,,,,1971/04/16,,,"18,2533","0,073","178,665",Imbituba,Nivelamento Geométrico,1971/04/16,2018/07/30,,,,,./0.png
-42.2927777778,-22.8675,1012T,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,03/06/2017,-22.867500000000000,-42.292777777799998,Carta não Especificada,SIRGAS2000,,,,,,1971/04/17,,,"1,0769","0,073","10,541",Imbituba,Nivelamento Geométrico,1971/04/17,2018/07/30,,,,,./0.png
-42.2691666667,-22.8708333333,1012U,R,RN,RJ,Araruama,"3300209",NÃO ENCONTRADO,03/06/2017,-22.870833333299998,-42.269166666700002,Carta não Especificada,SIRGAS2000,,,,,,1971/04/19,,,"12,1028","0,073","118,464",Imbituba,Nivelamento Geométrico,1971/04/19,2018/07/30,,,,,./0.png
-42.2508333333,-22.8586111111,1012V,R,RN,RJ,Araruama,"3300209",DESTRUÍDO,20/08/2009,-22.858611111100000,-42.250833333300001,Carta não Especificada,SIRGAS2000,,,,,,1971/04/20,,,"1,4108","0,073","13,809",Imbituba,Nivelamento Geométrico,1971/04/20,2018/07/30,,,,,./0.png
-42.2313888889,-22.8516666667,1012X,R,RN,RJ,Iguaba Grande,"3301876",NÃO ENCONTRADO,05/06/2017,-22.851666666700002,-42.231388888900000,Carta não Especificada,SIRGAS2000,,,,,,1971/04/23,,,"6,0044","0,073","58,772",Imbituba,Nivelamento Geométrico,1971/04/23,2018/07/30,,,,,./0.png
-42.2086111111,-22.8416666667,1012Z,R,RN,RJ,Iguaba Grande,"3301876",NÃO ENCONTRADO,05/06/2017,-22.841666666700000,-42.208611111099998,Carta não Especificada,SIRGAS2000,,,,,,1971/05/05,,,"1,8733","0,073","18,336",Imbituba,Nivelamento Geométrico,1971/05/05,2018/07/30,,,,,./0.png
-41.9102777778,-21.1886111111,1026P,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.188611111099998,-41.910277777799998,Carta 1:50000,SIRGAS2000,,,,,,1972/08/25,,,"127,3260","0,074","1.246,124",Imbituba,Nivelamento Geométrico,1972/08/25,2019/01/30,,,,"Esta RN pertence a uma linha que forma circuitos cujos erros de fechamento não atendem às especificações de alta precisão. Portanto, seu ajustamento foi realizado separadamente em relação ao bloco principal do REALT-2018. Assim, recomenda-se a adoção de",./0.png
-41.9319444444,-21.1855555556,1026R,R,RN,RJ,Itaperuna,"3302205",NÃO ENCONTRADO,20/08/2009,-21.185555555600001,-41.931944444400003,Carta 1:50000,SIRGAS2000,,,,,,1972/08/25,,,"129,2610","0,074","1.265,061",Imbituba,Nivelamento Geométrico,1972/08/25,2019/01/30,,,,"Esta RN pertence a uma linha que forma circuitos cujos erros de fechamento não atendem às especificações de alta precisão. Portanto, seu ajustamento foi realizado separadamente em relação ao bloco principal do REALT-2018. Assim, recomenda-se a adoção de",./0.png
